"chapterId","questionType","QuestionPhrase","Answer1","Answer2","Answer3","Answer4","Answer5","CorrectAnswerAsLetter","textIfCorrect","textIfIncorrect","questionImageId","solutionImageId"
"41","Multiple Choice","<SPAN STYLE="""" >Welches Zeigerdiagramm ist richtig?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","b","<SPAN STYLE="""" >Die Str&ouml;me sind zeitlich verschoben.  90&deg; zwischen Wirkstrom und Blindstrom.<BR>Der gr&ouml;sste Strom ist der Gesamtstrom I</SPAN>","<SPAN STYLE="""" >Die Str&ouml;me sind zeitlich verschoben.  90&deg; zwischen Wirkstrom und Blindstrom.<BR>Der gr&ouml;sste Strom ist der Gesamtstrom I</SPAN>","797",""
"41","Multiple Choice","<SPAN STYLE="""" >Wenn der Phasenverschiebungswinkel kleiner wird, dann..</SPAN>","<SPAN STYLE="""" >- wird das Verh&auml;ltnis Blindleistung / Wirkleistung gr&ouml;sser</SPAN>","<SPAN STYLE="""" >- wird das Verh&auml;ltnis Wirkleistung / Scheinleistung kleiner.</SPAN>","<SPAN STYLE="""" >- wird das Verh&auml;ltnis Scheinleistung / Wirkleistung kleiner.</SPAN>","<SPAN STYLE="""" >- wird das Verh&auml;ltnis Blindleistung / Scheinleistung gr&ouml;sser.</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Dann wird der cos &phi;  gr&ouml;sser.<BR>cos &phi; = P / S</SPAN>","798","799"
"41","Multiple Choice","<SPAN STYLE="""" >Wie gross ist die Scheinleistung einer Anlage wenn die Blindleistung 2 kvar und die Wirkleistung 2 kW betr&auml;gt?</SPAN>","<SPAN STYLE="""" >4 kVA</SPAN>","<SPAN STYLE="""" >2 kVA</SPAN>","<SPAN STYLE="""" >8 kVA</SPAN>","<SPAN STYLE="""" >2,83 kVA</SPAN>","VOID","d","<SPAN STYLE="""" >Die Scheinleistung wird nach dem Gesetz von Pythagoras berechnet.</SPAN>","<SPAN STYLE="""" >Die Scheinleistung wird nach dem Gesetz von Pythagoras berechnet.</SPAN>","","800"
"41","Multiple Choice","<SPAN STYLE="""" >Mit welcher Gleichung kann der Blindwiderstand eines Kondensators nicht berechnet werden?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","VOID","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >Es heisst: ...</SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:underline ;font-variant:normal;letter-spacing: normal;text-transform: none;"" >nicht </SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >   berechnet werden.<BR>Es gelten die gleichen Gesetze wie bei ohmschen Widerst&auml;nden.</SPAN>","801",""
"41","Multiple Choice","<SPAN STYLE="""" >Ein Kondensator an Wechselspannung hat..</SPAN>","<SPAN STYLE="""" >- keinen Blindwiderstand.</SPAN>","<SPAN STYLE="""" >- keinen Widerstand.</SPAN>","<SPAN STYLE="""" >- keine Phasenverschiebung.</SPAN>","<SPAN STYLE="""" >- keinen Wirkwiderstand.</SPAN>","VOID","d","VOID","VOID","802",""
"41","Multiple Choice","<SPAN STYLE="""" >Welches Bild geh&ouml;rt zu der Schaltung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b.</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Die Spannungen UR und UC sind gegeneinander um 90&deg; verschoben. Im Zeigerdiagramm (dreht im Gegenuhrzeigersinn) kommt UR vor UC. Die gr&ouml;sste Spannung ist die Gesamtspannung U.</SPAN>","803",""
"41","Multiple Choice","<SPAN STYLE="""" >Welches Bild geh&ouml;rt zu der Schaltung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b.</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Der gr&ouml;sste Widerstand ist der Gesamtwiderstand.<BR>Man denke sich den Strom I in der Richtung von R gezeichnet. Bei einer Kapazit&auml;t ist der Strom voreilend. Die Spannung UC und damit auch XC ist 90&deg; verschoben.</SPAN>","804",""
"41","Multiple Choice","<SPAN STYLE="""" >Bei welchem Bild ist der Phasenverschiebungswinkel richtig eingezeichnet?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b.</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","<SPAN STYLE="""" >Die Phasenverschiebung befindet sich immer zwischen Wirk-- und Schein--</SPAN>","<SPAN STYLE="""" >Die Phasenverschiebung befindet sich immer zwischen Wirk-- und Schein--</SPAN>","805",""
"41","Multiple Choice","<SPAN STYLE="""" >Wie gross ist die Stromst&auml;rke I?</SPAN>","<SPAN STYLE="""" >I = 230V / C</SPAN>","<SPAN STYLE="""" >I = ( 230V*1,41) / XC</SPAN>","<SPAN STYLE="""" >I = 230V / XC</SPAN>","<SPAN STYLE="""" >I = (230V / 1,41) /  XC</SPAN>","VOID","c","<SPAN STYLE="""" >Bei einem kapazitiven Widerstand an Wechselstrom lautet die Gleichung : <BR>I = U / Xc, wobei mit U der Effektivwert gemeint ist. <BR>Xc ist der Blindwiderstand und wird mit Xc = 1 / (&omega;*C) berechnet.</SPAN>","<SPAN STYLE="""" >Bei einem kapazitiven Widerstand an Wechselstrom lautet die Gleichung : <BR>I = U / Xc, wobei mit U der Effektivwert gemeint ist. <BR>Xc ist der Blindwiderstand und wird mit Xc = 1 / (&omega;*C) berechnet.</SPAN>","806",""
"41","Multiple Choice","<SPAN STYLE="""" >Wenn der Schalter geschlossen wird, dann..</SPAN>","<SPAN STYLE="""" >sinkt die Stromst&auml;rke I.</SPAN>","<SPAN STYLE="""" >bleibt die Stromst&auml;rke I gleich gross.</SPAN>","<SPAN STYLE="""" >steigt die Stromst&auml;rke I.</SPAN>","VOID","VOID","c","<SPAN STYLE="""" >Der Strom I berechnet man mit I = U / Xc.   Wird der Schalter geschlossen, steigt die Gesamtkapazit&auml;t Xc wird dadurch kleiner und die Stromst&auml;rke gr&ouml;sser.</SPAN>","<SPAN STYLE="""" >Der Strom I berechnet man mit I = U / Xc.   Wird der Schalter geschlossen, steigt die Gesamtkapazit&auml;t Xc wird dadurch kleiner.<BR></SPAN>","807",""
"41","Multiple Choice","<SPAN STYLE="""" >Die Stromst&auml;rke sinkt, wenn..</SPAN>","<SPAN STYLE="""" >- die Kapazit&auml;t C vergr&ouml;ssert wird.</SPAN>","<SPAN STYLE="""" >- die Spannung vergr&ouml;ssert wird.</SPAN>","<SPAN STYLE="""" >- die Frequenz vergr&ouml;ssert wird.</SPAN>","<SPAN STYLE="""" >- die Kapazit&auml;t C verkleinert wird.</SPAN>","VOID","d","<SPAN STYLE="""" >I = U / Xc.  Xc = 1 / ( 2*Pi*f*C). Der Strom wird kleiner, wenn der Blindwiderstand Xc gr&ouml;sser, oder die Spannung kleiner wird. Xc wird gr&ouml;sser, wenn f oder C kleiner werden.</SPAN>","<SPAN STYLE="""" >I = U / Xc.  Xc = 1 / ( 2*Pi*f*C). Der Strom wird kleiner, wenn der Blindwiderstand Xc gr&ouml;sser, oder die Spannung kleiner wird. Xc wird gr&ouml;sser, wenn f oder C kleiner werden.</SPAN>","808",""
"41","Multiple Choice","<SPAN STYLE="""" >Wenn der Schalter geschlossen wird, dann..</SPAN>","<SPAN STYLE="""" >sinkt die Stromst&auml;rke I.</SPAN>","<SPAN STYLE="""" >bleibt die Stromst&auml;rke I gleich gross.</SPAN>","<SPAN STYLE="""" >steigt die Stromst&auml;rke I.</SPAN>","VOID","VOID","c","<SPAN STYLE="""" >Wenn 2 Kondensatoren parallel geschaltet werden, wird die Kapazit&auml;t gr&ouml;sser. Der Blindwiderstand Xc wird dadurch gem&auml;ss der Gleichung <BR>Xc = 1/ (2*Pi*f*C) kleiner. Dadurch steigt die Stromst&auml;rke. I = U / Xc</SPAN>","<SPAN STYLE="""" >Wenn 2 Kondensatoren parallel geschaltet werden, wird die Kapazit&auml;t gr&ouml;sser. Der Blindwiderstand Xc wird dadurch gem&auml;ss der Gleichung <BR>Xc = 1/ (2*Pi*f*C) kleiner. Dadurch steigt die Stromst&auml;rke. I = U / Xc<BR></SPAN>","809",""
"41","Multiple Choice","<SPAN STYLE="""" >Wie gross ist die Kapazit&auml;t in &mu;F?</SPAN>","<SPAN STYLE="""" >13,8 &mu;F</SPAN>","<SPAN STYLE="""" >230 &mu;F</SPAN>","<SPAN STYLE="""" >2,30 &mu;F</SPAN>","<SPAN STYLE="""" >1,38 &mu;F</SPAN>","VOID","a","<SPAN STYLE="""" >Zuerst Xc ausrechen. Xc = U / I = 230 V / 1 A = 230 &Omega;.<BR>Dann C = 1 / (2 * Pi * f  * Xc) = 1/(2*3,14*50*230) = 13,8 &mu;F</SPAN>","<SPAN STYLE="""" >Zuerst Xc ausrechen. Xc = U / I = 230 V / 1 A = 230 &Omega;.<BR>Dann C = 1 / (2 * Pi * f  * Xc)</SPAN>","810",""
"41","Multiple Choice","<SPAN STYLE="""" >Welches Bild geh&ouml;rt zur Schaltung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","<SPAN STYLE="""" >Der Strom muss 90&deg; voreilend zur Spannung sein.</SPAN>","<SPAN STYLE="""" >Der Strom muss 90&deg; voreilend zur Spannung sein.</SPAN>","811",""
"43","Multiple Choice","<SPAN STYLE="""" >Zu der FL-Lampe wird  eine Gl&uuml;hlampe dazugeschaltet. Welche Antwort ist </SPAN><SPAN STYLE=""text-decoration:underline ;"" >falsch</SPAN><SPAN STYLE="""" >?</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor der ganzen Anlage wird gr&ouml;sser</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor  der ganzen Anlage wird kleiner</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor der ganzen Anlage wird gr&ouml;sser als 0</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor der ganzen Anlage wird kleiner als 1</SPAN>","VOID","b","VOID","<SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:none;font-variant:normal;letter-spacing: normal;text-transform: none;"" >Die Frage lautet: ...</SPAN><SPAN STYLE=""font-size: 12px;font-weight: normal;font-style:normal;text-decoration:underline ;font-variant:normal;letter-spacing: normal;text-transform: none;"" >ist falsch?</SPAN>","812","813"
"43","Multiple Choice","<SPAN STYLE="""" >Wie ver&auml;ndert sich der cos &phi;, wenn statt eine Lampe, zwei Lampen eingeschaltet sind?</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor  wird gr&ouml;sser.</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor  wird kleiner.</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor  wird gr&ouml;sser als 1</SPAN>","<SPAN STYLE="""" >Der Leistungsfaktor  bleibt  gleich gross.</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Die Blindleistung wird zwar gr&ouml;sser, aber der Leistungsfaktor bleibt gleich weil auch die Wirkleistung gr&ouml;sser wird.</SPAN>","816","817"
"43","Multiple Choice","<SPAN STYLE="""" >F&uuml;r einem Verbraucher wurde ein Kompensationskondensator mit einer Kapazit&auml;t von 120 &mu;F berechnet. <BR>Wo ist er anzuschliessen?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Bei d</SPAN>","<SPAN STYLE="""" >Bei e</SPAN>","e","VOID","<SPAN STYLE="""" >M&ouml;glichst nahe beim Verbraucher, und er darf nur dann in Betrieb sein, wenn der Verbraucher eingeschaltet ist.</SPAN>","818",""
"43","Multiple Choice","<SPAN STYLE="""" >In einem Industriebetrieb wird eine Zentralkompensationsanlage montiert. An welchem Ort ist sie anzuschliessen?</SPAN>","<SPAN STYLE="""" >Bei a</SPAN>","<SPAN STYLE="""" >Bei b</SPAN>","<SPAN STYLE="""" >Bei c</SPAN>","<SPAN STYLE="""" >Bei d</SPAN>","<SPAN STYLE="""" >Sie kann an einem beliebigen Ort montiert werden, weil die Kondensatorgr&ouml;sse (Blindleistungsgr&ouml;sse) ja automatisch eingestellt wird.</SPAN>","d","VOID","<SPAN STYLE="""" >Sie muss nach dem Blindleistungsz&auml;hler angeschlossen werden, weil sonst die Blindleistung durch den Blindleistungsz&auml;hler gemessen wird.</SPAN>","819",""
"43","Multiple Choice","<SPAN STYLE="""" >Welches Bild geh&ouml;rt zur Schaltung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","b","VOID","VOID","822",""
"43","Multiple Choice","<SPAN STYLE="""" >Welche der folgenden Gr&ouml;ssen &auml;ndern sich in der Zuleitung zu einem ohmsch - induktiven Verbraucher, wenn dieser mit Hilfe eines Kondensators kompensiert wird?</SPAN>","<SPAN STYLE="""" >Die Wirkleistung</SPAN>","<SPAN STYLE="""" >Die Scheinleistung</SPAN>","<SPAN STYLE="""" >Die Blindleistung</SPAN>","<SPAN STYLE="""" >Die Stromst&auml;rke I</SPAN>","VOID","bcd","VOID","VOID","828","829"
"53","Multiple Choice","<SPAN STYLE="""" >Welche Gr&ouml;sse zeigt dieses Messger&auml;t an?</SPAN>","<SPAN STYLE="""" >Blindarbeit</SPAN>","<SPAN STYLE="""" >Blindleistung</SPAN>","<SPAN STYLE="""" >Wirkarbeit</SPAN>","<SPAN STYLE="""" >Wirkleistung</SPAN>","<SPAN STYLE="""" >Scheinleistung</SPAN>","c","<SPAN STYLE="""" >Das ist ein kWh - Z&auml;hler. Er misst die bezogene el.Energie in kWh. (verrichtete Arbeit = Energie)</SPAN>","<SPAN STYLE="""" >Das ist ein kWh - Z&auml;hler. Er misst die bezogene el.Energie in kWh. (verrichtete Arbeit = Energie)<BR></SPAN>","830",""
"53","Multiple Choice","<SPAN STYLE="""" >Welche Aufgabe hat das mit 4 gekennzeichnete Bauteil?</SPAN>","<SPAN STYLE="""" >R&uuml;cklaufsperre.</SPAN>","<SPAN STYLE="""" >Abbremsung der Scheibe durch Reibung.</SPAN>","<SPAN STYLE="""" >Ist ein Dauermagnet welcher die Scheibe durch Wirbelstromeffekt bremst</SPAN>","<SPAN STYLE="""" >Ist eine seitliche F&uuml;hrung der Scheibe.</SPAN>","<SPAN STYLE="""" >H&auml;lt die Scheibe bei Stillstand fest.</SPAN>","c","VOID","<SPAN STYLE="""" >Die Aluminiumscheibe 3 wird durch die Strom- und Spannungsspule (1 und 2) angetrieben. und durch den Dauermagnet 4 (durch Wirbelstr&ouml;me) gebremst.</SPAN>","831",""
"53","Multiple Choice","<SPAN STYLE="""" >Welche beiden Schaltungen ergeben bei den Leistungsberechnungen mit der Gleichung P = U * I die genausten Resultate? (Ein Voltmeter hat einen sehr grossen Innenwiderstand)</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","dc","<SPAN STYLE="""" >Ein Voltmeter hat einen sehr grossen Ri. Liegt parallel dazu ein etwa gleich grosser Widerstand, gibt es eine Stromfehlerschaltung. Ein Amperemeter hat einen sehr kleinen Ri. Liegt in Serie dazu ein kleiner Widerstand, spricht man von Spannungsfehlerschaltung</SPAN>","<SPAN STYLE="""" >Ein Voltmeter hat einen sehr grossen Ri. Liegt parallel dazu ein etwa gleich grosser Widerstand, gibt es eine Stromfehlerschaltung. Ein Amperemeter hat einen sehr kleinen Ri. Liegt in Serie dazu ein kleiner Widerstand, spricht man von Spannungsfehlerschaltung.</SPAN>","832","833"
"53","Multiple Choice","<SPAN STYLE="""" >Wie gross ist ungef&auml;hr der Strom durch ein digitales Voltmeter bei der Messung von 230 V?</SPAN>","<SPAN STYLE="""" >0,1 A</SPAN>","<SPAN STYLE="""" >0,5 A</SPAN>","<SPAN STYLE="""" >0,000023 A</SPAN>","<SPAN STYLE="""" >0,23 A</SPAN>","<SPAN STYLE="""" >es fliesst kein Strom</SPAN>","c","VOID","<SPAN STYLE="""" >Der Innenwiderstand von digitalen Voltmetern ist sehr hoch. (ca 20 M&Omega;)</SPAN>","834",""
"53","Multiple Choice","<SPAN STYLE="""" >Welches Leistungsmessger&auml;t ist richtig angeschlossen?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","c","VOID","<SPAN STYLE="""" >Der dicke Strich bedeutet die Stromspule. Der d&uuml;nne Strich die Spannungsspule.</SPAN>","836",""
"53","Multiple Choice","<SPAN STYLE="""" >Ein Amperemeter A2 soll mit einem geeichten Amperemeter A1 kontrolliert werden. Um den ganzen Messbereich zu &uuml;berpr&uuml;fen wird der Strom durch ein Potentiometer ver&auml;ndert. Welche Schaltung eignet sich dazu?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Bei L&ouml;sung &bdquo;c&ldquo; kann ein Kurzschluss entstehen, wenn das Potentiometer ganz nach rechts verschoben wird. Durch beide Amperemeter muss der gleich grosse Strom fliessen.</SPAN>","842",""
"53","Multiple Choice","<SPAN STYLE="""" >Bei welcher Messung ist der Messfehler am gr&ouml;ssten?<BR>Hinweis: Ein Voltmeter hat einen sehr grossen Innenwiderstand.</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","VOID","VOID","b","<SPAN STYLE="""" >Das Voltmeter hat einen sehr grossen Innenwiderstand. Wenn der zu messende Widerstand einen beinahe gleich grossen Widerstand aufweist, fliesst durch das Messger&auml;t und dem Messwiderstand der beinahe der gleich grosse Strom. Der Gesamtstrom wird gr&ouml;sser und die Messung verf&auml;lscht.</SPAN>","<SPAN STYLE="""" >Das Voltmeter hat einen sehr grossen Innenwiderstand. Wenn der zu messende Widerstand einen beinahe gleich grossen Widerstand aufweist, fliesst durch das Messger&auml;t und dem Messwiderstand der beinahe der gleich grosse Strom. Der Gesamtstrom wird gr&ouml;sser und die Messung verf&auml;lscht.</SPAN>","843",""
"53","Multiple Choice","<SPAN STYLE="""" >Um bei einem Motor die Blindleistung aus einer Messung zu berechnen, ben&ouml;tigt man....</SPAN>","<SPAN STYLE="""" >ein Ampere- und ein Voltmeter.</SPAN>","<SPAN STYLE="""" >ein Ampere- ein Volt- und ein Wattmeter.</SPAN>","<SPAN STYLE="""" >ein Volt-  und ein Wattmeter</SPAN>","<SPAN STYLE="""" >einen kWh-Z&auml;hler und ein Amperemeter</SPAN>","VOID","b","VOID","<SPAN STYLE="""" >Mit dem Wattmeter bestimmt man P. Mit dem Volt - und Amperemeter S. Daraus kann Q berechnet werden.</SPAN>","",""
"53","Multiple Choice","<SPAN STYLE="""" >Welche Schaltung nennt man Spannungsfehlerschaltung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","d","VOID","<SPAN STYLE="""" >Bei der Spannungsfehlerschaltung misst man eine falsche Spannung. Der Spannungsabfall des Amperemeters wird mit gemessen.</SPAN>","844","845"
"53","Multiple Choice","<SPAN STYLE="""" >Welche Schaltung nennt man Stromfehlerschaltung?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","a","VOID","<SPAN STYLE="""" >Ein Voltmeter hat einen sehr grossen Innenwiderstand Ri. Wenn ein etwa gleich grosser Widerstand gemessen wird, (Messger&auml;t // zu Widerstand) entsteht die Stromfehlerschaltung, weil im Widerstand und im Messger&auml;t etwa gleich viel Strom fliesst.</SPAN>","846","847"
"53","Multiple Choice","<SPAN STYLE="""" >Um zu bestimmen ob der Widerstand Rx gleich gross ist wie der Referenzwiderstand Rref , wird eine Spannungsvergleichsschaltung gemacht. Welche Schaltung ist richtig?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >Keine Schaltung ist richtig</SPAN>","a","VOID","VOID","848",""
"53","Multiple Choice","<SPAN STYLE="""" >Um zu bestimmen ob der Widerstand Rx gleich gross ist wie der Referenzwiderstand Rref , wird eine Stromvergleichsschaltung gemacht. Welche Schaltung ist richtig?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","<SPAN STYLE="""" >Keine Schaltung ist richtig</SPAN>","d","VOID","VOID","849",""
"53","Multiple Choice","<SPAN STYLE="""" >Mit welcher Schaltung kann mit Hilfe der Messwerte die Blindleistung berechnet werden?</SPAN>","<SPAN STYLE="""" >a</SPAN>","<SPAN STYLE="""" >b</SPAN>","<SPAN STYLE="""" >c</SPAN>","<SPAN STYLE="""" >d</SPAN>","VOID","a","VOID","VOID","850",""
"53","Multiple Choice","<SPAN STYLE="""" >Die beiden Anschl&uuml;sse der Sekund&auml;rseite eines Stromwandlers..</SPAN>","<SPAN STYLE="""" >sind zu verbinden (kurzschliessen) oder es ist ein Messger&auml;t anzuschliessen.</SPAN>","<SPAN STYLE="""" >sind offen zu lassen oder es ist ein Messger&auml;t anzuschliessen.</SPAN>","<SPAN STYLE="""" >m&uuml;ssen wegen Kurzschlussgefahr immer abgesichert sein.</SPAN>","<SPAN STYLE="""" >f&uuml;hren eine sehr hohe Leerlaufspannung, wenn kein Messger&auml;t angeschlossen ist, was zu einem Durchschlag f&uuml;hren kann.</SPAN>","VOID","ad","<SPAN STYLE="""" >Ein Stromwandler arbeitet nach dem Transformatorenprinzip. Prim&auml;rseitig hat es wenige, sekund&auml;rseitig viele Windungen. Viele Windungen bedeutet grosse Spannung und kleiner Strom. Wenn im Leerlauf (kein Verbraucher z.B. ein Messger&auml;t) angeschlossen ist, kann die Leerlaufspannung sehr hohe Werte annehmen und zu einem Durchschlag f&uuml;hren.</SPAN>","<SPAN STYLE="""" >Ein Stromwandler arbeitet nach dem Transformatorenprinzip. Prim&auml;rseitig hat es wenige, sekund&auml;rseitig viele Windungen. Viele Windungen bedeutet grosse Spannung und kleiner Strom. Wenn im Leerlauf (kein Verbraucher z.B ein Messger&auml;t) angeschlossen ist, kann die Leerlaufspannung sehr hohe Werte annehmen und zu einem Durchschlag f&uuml;hren.</SPAN>","853","854"
"53","Multiple Choice","<SPAN STYLE="""" >Die beiden Anschl&uuml;sse der Sekund&auml;rseite eines Spannungswandlers..</SPAN>","<SPAN STYLE="""" >sind zu verbinden (kurzschliessen) oder es ist ein Messger&auml;t anzuschliessen.</SPAN>","<SPAN STYLE="""" >sind offen zu lassen oder es ist ein Messger&auml;t anzuschliessen.</SPAN>","<SPAN STYLE="""" >m&uuml;ssen abgesichert sein, weil im Kurzschlussfall ein grosser Strom fliessen kann.</SPAN>","<SPAN STYLE="""" >f&uuml;hren eine sehr hohe Leerlaufspannung, wenn kein Messger&auml;t angeschlossen ist, was zu einem Durchschlag f&uuml;hren kann.</SPAN>","VOID","cb","<SPAN STYLE="""" >Ein Spannungswandler arbeitet nach dem Transformatorenprinzip. Prim&auml;rseitig hat es viele, sekund&auml;rseitig wenig Windungen. Viele Windungen bedeutet grosse Spannung und kleiner Strom. Wenig Windungen bedeutet kleine Spannung und grosser Strom. Im Kurzschlussfall kann ein sehr grosser Strom fliessen. Deshalb sind die Klemmen offen zu lassen, oder ein Messger&auml;t anzuschliessen</SPAN>","<SPAN STYLE="""" >Ein Spannungswandler arbeitet nach dem Transformatorenprinzip. Prim&auml;rseitig hat es viele, sekund&auml;rseitig wenig Windungen. Viele Windungen bedeutet grosse Spannung und kleiner Strom. Wenig Windungen bedeutet kleine Spannung und grosser Strom. Im Kurzschlussfall kann ein sehr grosser Strom fliessen. Deshalb sind die Klemmen offen zu lassen, oder ein Messger&auml;t anzuschliessen</SPAN>","855","856"
